title_id,newspaper_title,state,place_id,place,latitude,longitude
214,"Oakleigh Leader and District Record (Brighton, Vic. : 1887 - 1888)",VIC,VIC102413,Oakleigh,-37.899295,145.096073
823,"Observer (Adelaide, SA : 1905 - 1931)",SA,SA0055886,Adelaide,-34.92869,138.60102
592,Omeo Standard and Mining Gazette (Vic. : 1914 - 1918),VIC,VIC102427,Omeo,-37.1041048,147.5955659
1008,"Out Of Work (Sydney, NSW : 1922)",NSW,NSW79218,Sydney,-33.8732,151.2096
778,Ouyen and North West Express (Vic. : 1918),VIC,VIC102437,Ouyen,-35.0512359,142.3278731
305,Ouyen Mail (Vic. : 1915 - 1918),VIC,VIC102437,Ouyen,-35.0512359,142.3278731
306,Ouyen Mail and Central Mallee Advertiser (Vic. : 1914 - 1915),VIC,VIC102437,Ouyen,-35.0512359,142.3278731
326,"Ovens and Murray Advertiser (Beechworth, Vic. : 1855 - 1918)",VIC,VIC100325,Beechworth,-36.3339167,146.6599721
326,"Ovens and Murray Advertiser (Beechworth, Vic. : 1855 - 1918)",VIC,VIC102438,Ovens,-36.6047079,146.784754
327,"Pakenham Gazette and Berwick Shire News (Pakenham East, Vic. : 1917 - 1918)",VIC,VIC100365,Berwick,-38.0420973,145.3486427
327,"Pakenham Gazette and Berwick Shire News (Pakenham East, Vic. : 1917 - 1918)",VIC,VIC102444,Pakenham,-38.0710585,145.487798
1018,Parramatta Chronicle and Cumberland General Advertiser (NSW : 1843 - 1845),NSW,NSW78521,Parramatta,-33.8152,151.0012
1000,"Party (Sydney, NSW : 1942)",NSW,NSW79218,Sydney,-33.8732,151.2096
1001,"Party Builder (Sydney, NSW : 1942)",NSW,NSW79218,Sydney,-33.8732,151.2096
593,Penshurst Free Press (Vic. : 1901 - 1918),VIC,VIC102480,Penshurst,-37.9604749,142.2472039
497,"People (Sydney, NSW : 1900 - 1919)",NSW,NSW79218,Sydney,-33.8732,151.2096
402,Petersburg Times (SA : 1887 - 1919),SA,SA0039089,Petersburg,-32.97363,138.83763
1090,Pingelly-Brookton Leader (WA : 1925 - 1926),WA,WA100184941,Brookton,-32.37044,117.0362
1090,Pingelly-Brookton Leader (WA : 1925 - 1926),WA,WA100187503,Pingelly,-32.52849,117.0851
896,Pinnaroo and Border Times (SA : 1911 - 1954),SA,SA0055608,Pinnaroo,-35.25938085,140.9072557
897,"Pinnaroo Country News (Lameroo, SA : 1908 - 1922)",SA,SA0004944,Lameroo,-35.32977251,140.5172803
897,"Pinnaroo Country News (Lameroo, SA : 1908 - 1922)",SA,SA0055608,Pinnaroo,-35.25938085,140.9072557
594,Pitfield Banner and Hollybush Times (Vic. : 1914 - 1918),VIC,VIC102509,Pitfield,-37.8286342,143.5963943
900,Pittsworth Sentinel (Qld. : 1919 - 1954),QLD,QLD48040,Pittsworth,-27.74833,151.64833
964,Port Adelaide News (SA : 1878 - 1883),SA,SA0040448,Port Adelaide,-34.8365,138.51324
1163,Port Adelaide News (SA : 1904),SA,SA0040448,Port Adelaide,-34.8365,138.51324
1164,Port Adelaide News (SA :1913 - 1933),SA,SA0040448,Port Adelaide,-34.8365,138.51324
963,Port Adelaide News and Commercial and Shipping Gazette (SA : 1878),SA,SA0040448,Port Adelaide,-34.8365,138.51324
965,Port Adelaide News and Lefevre's Peninsula Advertiser (SA : 1883 - 1897),SA,SA0040448,Port Adelaide,-34.8365,138.51324
988,Port Augusta Dispatch (SA : 1877 - 1880),SA,SA0055907,Port Augusta,-32.4910535,137.7638229
991,Port Augusta Dispatch (SA : 1884),SA,SA0055907,Port Augusta,-32.4910535,137.7638229
990,Port Augusta Dispatch and Flinders' Advertiser (SA : 1880 - 1884),SA,SA0024331,Flinders,-32.79762136,134.2061921
990,Port Augusta Dispatch and Flinders' Advertiser (SA : 1880 - 1884),SA,SA0055907,Port Augusta,-32.4910535,137.7638229
307,Port Fairy Gazette (Vic. : 1914 - 1918),VIC,VIC102538,Port Fairy,-38.3330792,142.1763532
764,Port Fairy Times and Macarthur News (Vic. : 1917 - 1918),VIC,VIC101910,Macarthur,-38.043009,142.0334085
764,Port Fairy Times and Macarthur News (Vic. : 1917 - 1918),VIC,VIC102538,Port Fairy,-38.3330792,142.1763532
370,Port Lincoln Times (SA : 1927 - 1954),SA,SA0040601,Port Lincoln,-34.72817144,135.8570628
308,Port Melbourne Standard (Vic. : 1914 - 1920),VIC,VIC102540,Port Melbourne,-37.8289654,144.9106119
1137,Port Philip Gazette (Vic. : 1838 - 1845),VIC,VIC102000,Melbourne,-37.8243016,144.9739883
1138,Port Philip Gazette and Settler's Journal (Vic. : 1845 - 1850),VIC,VIC102000,Melbourne,-37.8243016,144.9739883
1139,Port Phillip Gazette (Vic. : 1851),VIC,VIC102000,Melbourne,-37.8243016,144.9739883
936,Port Phillip Patriot and Melbourne Advertiser (Vic. : 1839 - 1845),VIC,VIC102000,Melbourne,-37.8243016,144.9739883
349,Port Pirie Recorder (SA : 1918 - 1919),SA,SA0055898,Port Pirie,-33.17693936,138.0093845
348,Port Pirie Recorder and North Western Mail (SA : 1898 - 1918),SA,SA0055898,Port Pirie,-33.17693936,138.0093845
109,Portland Guardian (Vic. : 1876 - 1953),VIC,VIC102544,Portland,-38.3591568,141.6029798
110,Portland Guardian and Normanby General Advertiser (Vic. : 1842 - 1843; 1854 - 1876),VIC,VIC102544,Portland,-38.3591568,141.6029798
298,Portland Observer and Normanby Advertiser (Vic. : 1914 - 1918),VIC,VIC102544,Portland,-38.3591568,141.6029798
595,Powlett Express and Victorian State Coalfields Advertiser (Vic. : 1915 - 1918),VIC,VIC33266,Powlett,-38.5698611,145.58125
309,Prahran Chronicle (Vic. : 1894 - 1906; 1914 - 1918),VIC,VIC102553,Prahran,-37.8515415,145.0023521
328,Preston Leader (Vic. : 1914 - 1918),VIC,VIC102556,Preston,-37.7416501,145.0090818
1124,"Primary Producer (Perth, WA : 1916 - 1921)",WA,WA100137118,Perth,-31.95184,115.8587
776,"Public Opinion (Melbourne, Vic. : 1914 - 1915)",VIC,VIC102000,Melbourne,-37.8243016,144.9739883
596,"Punch (Melbourne, Vic. : 1900 - 1918; 1925)",VIC,VIC102000,Melbourne,-37.8243016,144.9739883
597,Quambatook Times (Vic. : 1914 - 1918),VIC,VIC102568,Quambatook,-35.8418237,143.5263952
84,Queanbeyan Age (NSW : 1867 - 1904),NSW,NSW47869,Queanbeyan,-35.353,149.2301
86,Queanbeyan Age (NSW : 1907 - 1915),NSW,NSW47869,Queanbeyan,-35.353,149.2301
83,Queanbeyan Age and General Advertiser (NSW : 1864 - 1867),NSW,NSW47869,Queanbeyan,-35.353,149.2301
87,Queanbeyan Age and Queanbeyan Observer (NSW : 1915 - 1927),NSW,NSW47869,Queanbeyan,-35.353,149.2301
119,Queanbeyan-Canberra Advocate (NSW : 1905 - 1927),NSW,NSW47869,Queanbeyan,-35.353,149.2301
234,"Queenscliff Sentinel, Drysdale, ... (Vic. : 1882 - 1884)",VIC,VIC101029,Drysdale,-38.17511,144.5934114
234,"Queenscliff Sentinel, Drysdale, ... (Vic. : 1882 - 1884)",VIC,VIC102572,Queenscliff,-38.2692937,144.6555919
230,"Queenscliff Sentinel, Drysdale, Portarlington and Sorrento Advertiser (Vic. : 1885 - 1894)",VIC,VIC101029,Drysdale,-38.17511,144.5934114
230,"Queenscliff Sentinel, Drysdale, Portarlington and Sorrento Advertiser (Vic. : 1885 - 1894)",VIC,VIC102543,Portarlington,-38.135539,144.6628428
230,"Queenscliff Sentinel, Drysdale, Portarlington and Sorrento Advertiser (Vic. : 1885 - 1894)",VIC,VIC102572,Queenscliff,-38.2692937,144.6555919
230,"Queenscliff Sentinel, Drysdale, Portarlington and Sorrento Advertiser (Vic. : 1885 - 1894)",VIC,VIC102777,Sorrento,-38.343756,144.7429925
313,"Queenscliff Sentinel, Drysdale, Portarlington, Sorrento Advertiser (Vic. : 1914 - 1918)",VIC,VIC101029,Drysdale,-38.17511,144.5934114
313,"Queenscliff Sentinel, Drysdale, Portarlington, Sorrento Advertiser (Vic. : 1914 - 1918)",VIC,VIC102543,Portarlington,-38.135539,144.6628428
313,"Queenscliff Sentinel, Drysdale, Portarlington, Sorrento Advertiser (Vic. : 1914 - 1918)",VIC,VIC102572,Queenscliff,-38.2692937,144.6555919
313,"Queenscliff Sentinel, Drysdale, Portarlington, Sorrento Advertiser (Vic. : 1914 - 1918)",VIC,VIC102777,Sorrento,-38.343756,144.7429925
379,Queensland Country Life (Qld. : 1900 - 1954),QLD,QLD4555,Brisbane,-27.46784774,153.0280133
338,"Queensland Figaro (Brisbane, Qld. : 1883 - 1885)",QLD,QLD4555,Brisbane,-27.46784774,153.0280133
336,"Queensland Figaro (Brisbane, Qld. : 1901 - 1936)",QLD,QLD4555,Brisbane,-27.46784774,153.0280133
337,"Queensland Figaro and Punch (Brisbane, Qld. : 1885 - 1889)",QLD,QLD4555,Brisbane,-27.46784774,153.0280133
378,Queensland Times (Ipswich) (Qld. : 1909 - 1954),QLD,QLD45051,Ipswich,-27.623333,152.759995
377,"Queensland Times, Ipswich Herald and General Advertiser (Qld. : 1861 - 1908)",QLD,QLD45051,Ipswich,-27.623333,152.759995
825,"Quiz (Adelaide, SA : 1889 - 1890)",SA,SA0055886,Adelaide,-34.92869,138.60102
841,"Quiz (Adelaide, SA : 1900 - 1909)",SA,SA0055886,Adelaide,-34.92869,138.60102
824,"Quiz and the Lantern (Adelaide, SA : 1890 - 1900)",SA,SA0055886,Adelaide,-34.92869,138.60102
1165,Quorn Mercury (SA : 1895 - 1954),SA,SA0057457,Quorn,-32.3480716,138.0419635
598,Rainbow Argus (Vic. : 1914 - 1918),VIC,VIC102575,Rainbow,-35.9015601,141.9349731
654,Raymond Terrace Examiner and Lower Hunter and Port Stephens Advertiser (NSW : 1912 - 1955),NSW,NSW82019,Port Stephens,-32.6905,152.081
654,Raymond Terrace Examiner and Lower Hunter and Port Stephens Advertiser (NSW : 1912 - 1955),NSW,NSW48388,Raymond Terrace,-32.7291,151.7669
527,"Record (Emerald Hill, Vic. : 1868 - 1872)",VIC,VIC8557,Emerald Hill,-37.8354167,144.9590278
248,"Record (Emerald Hill, Vic. : 1881 - 1954)",VIC,VIC8557,Emerald Hill,-37.8354167,144.9590278
347,"Recorder (Port Pirie, SA : 1919 - 1954)",SA,SA0055898,Port Pirie,-33.17693936,138.0093845
499,"Referee (Sydney, NSW : 1886 - 1939)",NSW,NSW79218,Sydney,-33.8732,151.2096
403,Renmark Pioneer (SA : 1892 - 1913),SA,SA0011271,Renmark,-34.17259,140.74309
244,"Reporter (Box Hill, Vic. : 1889 - 1918)",VIC,VIC100468,Box Hill,-37.8215005,145.126177
389,"Reporter and Illawarra Journal (Kiama, NSW : 1887 - 1894)",NSW,NSW30724,Kiama,-34.6652,150.8512
599,Richmond Australian (Vic. : 1914 - 1916),VIC,VIC102617,Richmond,-37.8220637,145.0028583
310,Richmond Guardian (Vic. : 1917 - 1918),VIC,VIC102617,Richmond,-37.8220637,145.0028583
329,Ringwood and Croydon Chronicle (Vic. : 1914 - 1918),VIC,VIC100891,Croydon,-37.7913331,145.2814984
329,Ringwood and Croydon Chronicle (Vic. : 1914 - 1918),VIC,VIC102622,Ringwood,-37.8113967,145.2306244
600,Riponshire Advocate (Vic. : 1914 - 1918),VIC,VIC100320,Beaufort,-37.4404024,143.33452
655,"Riverina Recorder (Balranald, Moulamein, NSW : 1887 - 1944)",NSW,NSW81471,Balranald,-34.6385,143.5604
726,"Riverina Times, Hay Standard and Journal of Water Conservation (Hay, NSW : 1900 - 1902)",NSW,NSW23295,Hay,-34.4985,144.8346
311,"Riverine Herald (Echuca, Vic. : Moama, NSW : 1869 - 1954)",NSW,VIC101071,Echuca,-36.1550333,144.7617932
311,"Riverine Herald (Echuca, Vic. : Moama, NSW : 1869 - 1954)",NSW,NSW82459,Moama,-36.0985,144.7512
530,Robertson Advocate (NSW : 1894 - 1923),NSW,NSW82929,Robertson,-34.5902,150.5929
531,Robertson Mail (NSW : 1924 - 1930),NSW,NSW82929,Robertson,-34.5902,150.5929
601,Rochester Express (Vic. : 1914 - 1918),VIC,VIC102637,Rochester,-36.3623504,144.6946294
91,Rockhampton Bulletin (Qld. : 1871 - 1878),QLD,QLD28641,Rockhampton,-23.378056,150.513611
92,Rockhampton Bulletin and Central Queensland Advertiser (Qld. : 1861 - 1871),QLD,QLD28641,Rockhampton,-23.378056,150.513611
602,Rosedale Courier (Vic. : 1914 - 1918),VIC,VIC102653,Rosedale,-38.1813433,146.8197199
603,"Rupanyup Spectator and Lubeck, Banyena, Rich Avon and Lallat Advertiser (Vic. : 1914 - 1918)",VIC,VIC100267,Banyena,-36.5835313,142.8400664
603,"Rupanyup Spectator and Lubeck, Banyena, Rich Avon and Lallat Advertiser (Vic. : 1914 - 1918)",VIC,VIC14525,Lallat,-36.5659722,142.6720833
603,"Rupanyup Spectator and Lubeck, Banyena, Rich Avon and Lallat Advertiser (Vic. : 1914 - 1918)",VIC,VIC101896,Lubeck,-36.7715494,142.5362468
603,"Rupanyup Spectator and Lubeck, Banyena, Rich Avon and Lallat Advertiser (Vic. : 1914 - 1918)",VIC,VIC102613,Rich Avon,-36.4447393,142.9161809
603,"Rupanyup Spectator and Lubeck, Banyena, Rich Avon and Lallat Advertiser (Vic. : 1914 - 1918)",VIC,VIC102670,Rupanyup,-36.6270025,142.674014
604,Rutherglen Sun and Chiltern Valley Advertiser (Vic. : 1914 - 1918),VIC,VIC100743,Chiltern Valley,-36.143427,146.5524329
604,Rutherglen Sun and Chiltern Valley Advertiser (Vic. : 1914 - 1918),VIC,VIC102673,Rutherglen,-36.0639235,146.4841158
749,Sandringham News (Vic. : 1918),VIC,VIC102693,Sandringham,-37.9524925,145.012311
318,Sandringham Southern Cross (Vic. : 1914 - 1918),VIC,VIC102693,Sandringham,-37.9524925,145.012311
968,"Saturday Journal (Adelaide, SA : 1923 - 1929)",SA,SA0055886,Adelaide,-34.92869,138.60102
529,"Saturday Referee and the Arrow (Sydney, NSW : 1912 - 1916)",NSW,NSW79218,Sydney,-33.8732,151.2096
789,Sea Lake Times and Berriwillock Advertiser (Vic. : 1914 - 1918),VIC,VIC100361,Berriwillock,-35.6443575,142.969845
789,Sea Lake Times and Berriwillock Advertiser (Vic. : 1914 - 1918),VIC,VIC102707,Sea Lake,-35.486841,142.9132556
1043,"Seamen's Strike Bulletin (Melbourne, Vic. : 1919)",VIC,VIC102000,Melbourne,-37.8243016,144.9739883
772,"Seaside News (Cheltenham, Vic. : 1915 - 1918)",VIC,VIC100728,Cheltenham,-37.9634217,145.0693484
334,"Seymour Express and Goulburn Valley, Avenel, Graytown, Nagambie, Tallarook and Yea Advertiser (Vic. : 1882 - 1891; 1914 - 1918)",VIC,VIC100211,Avenel,-36.9636871,145.2415982
334,"Seymour Express and Goulburn Valley, Avenel, Graytown, Nagambie, Tallarook and Yea Advertiser (Vic. : 1882 - 1891; 1914 - 1918)",VIC,VIC101368,Graytown,-36.8154419,144.955178
334,"Seymour Express and Goulburn Valley, Avenel, Graytown, Nagambie, Tallarook and Yea Advertiser (Vic. : 1882 - 1891; 1914 - 1918)",VIC,VIC102264,Nagambie,-36.7915995,145.206329
334,"Seymour Express and Goulburn Valley, Avenel, Graytown, Nagambie, Tallarook and Yea Advertiser (Vic. : 1882 - 1891; 1914 - 1918)",VIC,VIC102727,Seymour,-37.0169173,145.1657818
334,"Seymour Express and Goulburn Valley, Avenel, Graytown, Nagambie, Tallarook and Yea Advertiser (Vic. : 1882 - 1891; 1914 - 1918)",VIC,VIC102918,Tallarook,-37.1300004,145.1362436
334,"Seymour Express and Goulburn Valley, Avenel, Graytown, Nagambie, Tallarook and Yea Advertiser (Vic. : 1882 - 1891; 1914 - 1918)",VIC,VIC103488,Yea,-37.2778802,145.4062115
331,Shepparton Advertiser (Vic. : 1914 - 1953),VIC,VIC102741,Shepparton,-36.3733949,145.3919199
605,Shepparton News (Vic. : 1914 - 1918),VIC,VIC102741,Shepparton,-36.3733949,145.3919199
281,Singleton Argus (NSW : 1880 - 1954),NSW,NSW53113,Singleton,-32.5652,151.1679
330,"Snowy River Mail (Orbost, Vic. : 1911 - 1918)",VIC,VIC102430,Orbost,-37.6552108,148.508772
1042,"Society (Sydney, NSW : 1887)",NSW,NSW79218,Sydney,-33.8732,151.2096
172,"South Australian (Adelaide, SA : 1844 - 1851)",SA,SA0055886,Adelaide,-34.92869,138.60102
290,"South Australian Chronicle  (Adelaide, SA : 1889 - 1895)",SA,SA0055886,Adelaide,-34.92869,138.60102
288,"South Australian Chronicle and Weekly Mail (Adelaide, SA : 1868 - 1881)",SA,SA0055886,Adelaide,-34.92869,138.60102
40,"South Australian Gazette and Colonial Register (Adelaide, SA : 1836 - 1839)",SA,SA0055886,Adelaide,-34.92869,138.60102
1004,"South Australian Gazette and Colonial Register (Adelaide, SA : 1845 - 1847)",SA,SA0055886,Adelaide,-34.92869,138.60102
987,"South Australian Gazette and Mining Journal (Adelaide, SA : 1847 - 1852)",SA,SA0055886,Adelaide,-34.92869,138.60102
41,"South Australian Register (Adelaide, SA : 1839 - 1900)",SA,SA0055886,Adelaide,-34.92869,138.60102
287,"South Australian Weekly Chronicle (Adelaide, SA : 1858 - 1867)",SA,SA0055886,Adelaide,-34.92869,138.60102
289,"South Australian Weekly Chronicle (Adelaide, SA : 1881 - 1889)",SA,SA0055886,Adelaide,-34.92869,138.60102
208,"South Bourke and Mornington Journal (Richmond, Vic. : 1877 - 1920; 1926 - 1927)",VIC,VIC102145,Mornington,-38.2277926,145.0622532
208,"South Bourke and Mornington Journal (Richmond, Vic. : 1877 - 1920; 1926 - 1927)",VIC,VIC102617,Richmond,-37.8220637,145.0028583
150,South Bourke Standard (Vic. : 1861 - 1873),VIC,VIC101436,Hawthorn,-37.8286165,145.0306273
672,"South Coast Bulletin (Southport, Qld. : 1929 - 1954)",QLD,QLD46086,Southport,-27.97361183,153.4047089
1211,"South Coast News (Southport, Qld. : 1952 - 1954)",QLD,QLD46086,Southport,-27.97361183,153.4047089
691,South Coast Times and Wollongong Argus (NSW : 1900 - 1954),NSW,NSW81445,Wollongong,-34.4271,150.8932
782,South Gippsland Shire Echo (Vic. : 1914 - 1918),VIC,VIC101193,Foster,-38.6758483,146.210404
738,"South Western Advertiser (Perth, WA : 1910 - 1954)",WA,WA100137118,Perth,-31.95184,115.8587
1126,"South Western Times (Bunbury, WA : 1917 - 1929)",WA,WA100171596,Bunbury,-33.34019,115.6421
341,"Southern Advertiser (Bunbury, WA : 1888)",WA,WA100171596,Bunbury,-33.34019,115.6421
416,"Southern Argus (Goulburn, NSW : 1881 - 1885)",NSW,NSW79910,Goulburn,-34.7485,149.7346
373,"Southern Argus (Port Elliot, SA : 1866 - 1954)",SA,SA0040553,Port Elliot,-35.53311666,138.6801342
171,"Southern Australian (Adelaide, SA : 1838 - 1844)",SA,SA0055886,Adelaide,-34.92869,138.60102
826,"Southern Cross (Adelaide, SA : 1889 - 1954)",SA,SA0055886,Adelaide,-34.92869,138.60102
418,"Southern Morning Herald (Goulburn, NSW : 1920 - 1923)",NSW,NSW79910,Goulburn,-34.7485,149.7346
1212,"Southern Queensland Bulletin (Southport, Qld. : 1888 - 1891)",QLD,QLD46086,Southport,-27.97361183,153.4047089
658,"Southern Star (Bega, NSW : 1900 - 1923)",NSW,NSW82262,Bega,-36.6849,149.8423
819,"Southern Times (Bunbury, WA : 1888 - 1916)",WA,WA100171596,Bunbury,-33.34019,115.6421
1209,Southport and Nerang Bulletin (Qld. : 1893),QLD,QLD48134,Nerang,-27.98417,153.31806
1209,Southport and Nerang Bulletin (Qld. : 1893),QLD,QLD46086,Southport,-27.97361183,153.4047089
929,"Sparks' Fortnightly (Perth, WA : 1916 - 1919)",WA,WA100137118,Perth,-31.95184,115.8587
794,"Spectator and Methodist Chronicle (Melbourne, Vic. : 1914 - 1918)",VIC,VIC102000,Melbourne,-37.8243016,144.9739883
1170,"Sport (Adelaide, SA : 1911 - 1948)",SA,SA0055886,Adelaide,-34.92869,138.60102
875,"Sporting Globe (Melbourne, Vic. : 1922 - 1954)",VIC,VIC102000,Melbourne,-37.8243016,144.9739883
798,"Sporting Judge (Melbourne, Vic. : 1914 - 1918)",VIC,VIC102000,Melbourne,-37.8243016,144.9739883
1141,"Sportsman (Melbourne, Vic. : 1882 - 1904)",VIC,VIC102000,Melbourne,-37.8243016,144.9739883
299,St Arnaud Mercury (Vic. : 1914 - 1918),VIC,VIC102808,St Arnaud,-36.6156724,143.2453918
237,"Standard (Frankston, Vic. : 1939 - 1949)",VIC,VIC101201,Frankston,-38.150878,145.1414219
335,"Standard (Port Melbourne, Vic. : 1884 - 1914)",VIC,VIC102540,Port Melbourne,-37.8289654,144.9106119
606,Stawell News and Pleasant Creek Chronicle (Vic. : 1914 - 1918),VIC,VIC102829,Stawell,-37.05192,142.774272
796,"Stock and Land (Melbourne, Vic. : 1914 - 1918)",VIC,VIC102000,Melbourne,-37.8243016,144.9739883
607,Stratford Sentinel and Briagolong Express (Vic. : 1911 - 1916),VIC,VIC100488,Briagolong,-37.8038515,147.0847295
607,Stratford Sentinel and Briagolong Express (Vic. : 1911 - 1916),VIC,VIC102849,Stratford,-37.9576399,147.1085258
665,Student Notes/Canberra University College Students Association (ACT : 1947 - 1950),ACT,ACT000175,Canberra,-35.29844,149.13454
278,"Süd Australische Zeitung (Tanunda and Adelaide, SA : 1860 - 1874)",SA,SA0055886,Adelaide,-34.92869,138.60102
278,"Süd Australische Zeitung (Tanunda and Adelaide, SA : 1860 - 1874)",SA,SA0043854,Tanunda,-34.52476,138.96251
314,"Suedaustralische Zeitung (Adelaide, SA : 1850 - 1851)",SA,SA0055886,Adelaide,-34.92869,138.60102
212,Sunbury News (Vic. : 1892),VIC,VIC102877,Sunbury,-37.5533919,144.7064898
202,Sunbury News (Vic. : 1900 - 1910),VIC,VIC102877,Sunbury,-37.5533919,144.7064898
203,Sunbury News and Bulla and Melton Advertiser (Vic. : 1892 - 1900),VIC,VIC100548,Bulla,-37.6297191,144.7981655
203,Sunbury News and Bulla and Melton Advertiser (Vic. : 1892 - 1900),VIC,VIC102003,Melton,-37.6778564,144.6128006
203,Sunbury News and Bulla and Melton Advertiser (Vic. : 1892 - 1900),VIC,VIC102877,Sunbury,-37.5533919,144.7064898
375,Sunday Mail (Brisbane) (Qld. : 1926 - 1954),QLD,QLD4555,Brisbane,-27.46784774,153.0280133
623,"Sunday News (Sydney, NSW : 1919)",NSW,NSW79218,Sydney,-33.8732,151.2096
93,"Sunday Times (Perth, WA : 1902 - 1954)",WA,WA100137118,Perth,-31.95184,115.8587
505,"Sunday Times (Sydney, NSW : 1895 - 1930)",NSW,NSW79218,Sydney,-33.8732,151.2096
251,Sunshine Advocate (Vic. : 1924 - 1954),VIC,VIC102881,Sunshine,-37.7887281,144.8355789
300,Swan Hill Guardian and Lake Boga Advocate (Vic. : 1914 - 1918),VIC,VIC101752,Lake Boga,-35.4483315,143.654293
300,Swan Hill Guardian and Lake Boga Advocate (Vic. : 1914 - 1918),VIC,VIC102892,Swan Hill,-35.3621129,143.523428
1142,Swan River Guardian (WA : 1836 - 1838),WA,WA100137118,Perth,-31.95184,115.8587
94,Sydney Chronicle (NSW : 1846 - 1848),NSW,NSW79218,Sydney,-33.8732,151.2096
1015,Sydney Free Press (NSW : 1841 - 1842),NSW,NSW79218,Sydney,-33.8732,151.2096
693,Sydney General Trade List (NSW : 1828 - 1829),NSW,NSW79218,Sydney,-33.8732,151.2096
694,Sydney General Trade List (NSW : 1834 - 1842),NSW,NSW79218,Sydney,-33.8732,151.2096
